id,tag,type
603390,Text-Based,T
603390,Puzzle,T
603390,Minimalist,T
603390,Single-player,C
603390,Steam Achievements,C
603390,Steam Cloud,C
60350,Casual,T
60350,Adventure,T
60350,Indie,T
60350,Underwater,T
60350,Single-player,C
60350,Steam Achievements,C
60350,Partial Controller Support,C
60350,Steam Cloud,C
60350,Steam Leaderboards,C
603530,Metroidvania,T
603530,Roguevania,T
603530,Action Roguelike,T
603530,Action,T
603530,Indie,T
603530,Roguelite,T
603530,Gore,T
603530,Violent,T
603530,Procedural Generation,T
603530,Pixel Graphics,T
603530,Platformer,T
603530,2D,T
603530,Roguelike,T
603530,Retro,T
603530,Robots,T
603530,Local Co-Op,T
603530,Single-player,C
603530,Shared/Split Screen Co-op,C
603530,Steam Achievements,C
603530,Full controller support,C
603530,Steam Trading Cards,C
603530,Steam Cloud,C
603530,Remote Play Together,C
603550,Puzzle,T
603550,Trivia,T
603550,Co-op,T
603550,Local Co-Op,T
603550,Local Multiplayer,T
603550,Multiplayer,T
603550,4 Player Local,T
603550,Singleplayer,T
603550,PvP,T
603550,Character Customization,T
603550,Relaxing,T
603550,Funny,T
603550,Controller,T
603550,Team-Based,T
603550,Casual,T
603550,Simulation,T
603550,Cartoony,T
603550,Colorful,T
603550,Family Friendly,T
603550,Logic,T
603550,Single-player,C
603550,Shared/Split Screen PvP,C
603550,Shared/Split Screen Co-op,C
603550,Steam Achievements,C
603550,Full controller support,C
603550,Steam Cloud,C
603550,Remote Play Together,C
603850,Strategy,T
603850,Historical,T
603850,War,T
603850,Grand Strategy,T
603850,Turn-Based Strategy,T
603850,Turn-Based,T
603850,Simulation,T
603850,Political Sim,T
603850,Sandbox,T
603850,Singleplayer,T
603850,Political,T
603850,World War II,T
603850,Diplomacy,T
603850,Politics,T
603850,Multiplayer,T
603850,Indie,T
603850,Alternate History,T
603850,World War I,T
603850,Casual,T
603850,Open World,T
603850,Single-player,C
603850,Shared/Split Screen PvP,C
603850,Steam Workshop,C
603850,Remote Play on Phone,C
603850,Remote Play on Tablet,C
603850,Remote Play Together,C
603870,Adventure,T
603870,Indie,T
603870,Point & Click,T
603870,Fantasy,T
603870,Retro,T
603870,Pixel Graphics,T
603870,2D,T
603870,Mythology,T
603870,Singleplayer,T
603870,Puzzle,T
603870,Exploration,T
603870,Hand-drawn,T
603870,Medieval,T
603870,1990's,T
603870,Family Friendly,T
603870,Investigation,T
603870,Old School,T
603870,Multiple Endings,T
603870,Story Rich,T
603870,Third Person,T
603870,Single-player,C
603870,Steam Achievements,C
603870,Steam Trading Cards,C
603870,Captions available,C
603870,Steam Cloud,C
603870,Commentary available,C
603960,Roguelite,T
603960,Action Roguelike,T
603960,Bullet Hell,T
603960,Indie,T
603960,Shoot 'Em Up,T
603960,Pixel Graphics,T
603960,Action,T
603960,Roguelike,T
603960,Difficult,T
603960,2D,T
603960,Dungeon Crawler,T
603960,Shooter,T
603960,Singleplayer,T
603960,Top-Down,T
603960,Procedural Generation,T
603960,Replay Value,T
603960,Arena Shooter,T
603960,Twin Stick Shooter,T
603960,Retro,T
603960,Perma Death,T
603960,Single-player,C
603960,Steam Achievements,C
603960,Full controller support,C
603960,Steam Trading Cards,C
604240,Multiplayer,T
604240,Action,T
604240,FPS,T
604240,Shooter,T
604240,Funny,T
604240,First-Person,T
604240,Team-Based,T
604240,Colorful,T
604240,Co-op,T
604240,Online Co-Op,T
604240,Arena Shooter,T
604240,Character Customization,T
604240,3D,T
604240,Cartoony,T
604240,Cartoon,T
604240,Singleplayer,T
604240,PvP,T
604240,PvE,T
604240,Stylized,T
604240,Indie,T
604240,Single-player,C
604240,Online PvP,C
604240,Online Co-op,C
604240,Cross-Platform Multiplayer,C
604240,Steam Achievements,C
604240,Full controller support,C
604240,Stats,C
604240,Steam Leaderboards,C
604540,Strategy,T
604540,Management,T
604540,RPG,T
604540,Crime,T
604540,Turn-Based Tactics,T
604540,Turn-Based,T
604540,Noir,T
604540,Turn-Based Combat,T
604540,Turn-Based Strategy,T
604540,Action,T
604540,Isometric,T
604540,Singleplayer,T
604540,Tactical,T
604540,Historical,T
604540,America,T
604540,Simulation,T
604540,Sandbox,T
604540,Strategy RPG,T
604540,Female Protagonist,T
604540,Atmospheric,T
604540,Single-player,C
604540,Steam Achievements,C
604540,Partial Controller Support,C
604540,"Bad Language, Violence",R
605230,Hacking,T
605230,Simulation,T
605230,Early Access,T
605230,Massively Multiplayer,T
605230,Indie,T
605230,Programming,T
605230,Sandbox,T
605230,Realistic,T
605230,Single-player,C
605230,MMO,C
605230,Online PvP,C
605230,Online Co-op,C
605230,Cross-Platform Multiplayer,C
605230,Steam Trading Cards,C
605230,Steam Workshop,C
605740,Early Access,T
605740,FPS,T
605740,Exploration,T
605740,Sandbox,T
605740,Looter Shooter,T
605740,Third-Person Shooter,T
605740,Education,T
605740,Immersive Sim,T
605740,Crime,T
605740,Driving,T
605740,Investigation,T
605740,3D,T
605740,Automobile Sim,T
605740,Shooter,T
605740,RPG,T
605740,Third Person,T
605740,Open World,T
605740,Team-Based,T
605740,Moddable,T
605740,Action,T
605740,Single-player,C
605740,Online Co-op,C
605740,Partial Controller Support,C
605830,Survival Horror,T
605830,Psychological Horror,T
605830,Action-Adventure,T
605830,Atmospheric,T
605830,Exploration,T
605830,Surreal,T
605830,Horror,T
605830,Adventure,T
605830,Action,T
605830,Violent,T
605830,Gore,T
605830,Combat,T
605830,Singleplayer,T
605830,Indie,T
605830,VR,T
605830,Single-player,C
6060,Action,T
6060,Multiplayer,T
6060,Shooter,T
6060,Third-Person Shooter,T
6060,Classic,T
6060,Sci-fi,T
6060,Space,T
6060,FPS,T
6060,First-Person,T
6060,Singleplayer,T
6060,Moddable,T
6060,Third Person,T
6060,Military,T
6060,Co-op,T
6060,Tactical,T
6060,Great Soundtrack,T
6060,Strategy,T
6060,Adventure,T
6060,Addictive,T
6060,Epic,T
6060,Single-player,C
6060,Online PvP,C
6060,Partial Controller Support,C
6060,Steam Cloud,C
606150,Roguelite,T
606150,Pixel Graphics,T
606150,Action Roguelike,T
606150,Adventure,T
606150,RPG,T
606150,Indie,T
606150,Dungeon Crawler,T
606150,Action,T
606150,Roguelike,T
606150,Management,T
606150,Singleplayer,T
606150,2D,T
606150,Top-Down,T
606150,Great Soundtrack,T
606150,Procedural Generation,T
606150,Fantasy,T
606150,Action RPG,T
606150,Cute,T
606150,Simulation,T
606150,Retro,T
606150,Single-player,C
606150,Steam Achievements,C
606150,Full controller support,C
606150,Steam Trading Cards,C
606150,Steam Cloud,C
606150,Remote Play on Phone,C
606150,Remote Play on Tablet,C
606150,Remote Play on TV,C
606230,Strategy,T
606230,RPG,T
606230,Indie,T
606230,Survival,T
606230,Turn-Based Strategy,T
606230,Card Battler,T
606230,Crafting,T
606230,4X,T
606230,Dark Fantasy,T
606230,Turn-Based,T
606230,Card Game,T
606230,Fantasy,T
606230,Story Rich,T
606230,Online Co-Op,T
606230,Strategy RPG,T
606230,Roguelike,T
606230,Co-op,T
606230,Roguelite,T
606230,Nudity,T
606230,Sexual Content,T
606230,Single-player,C
606230,Online Co-op,C
606230,Steam Achievements,C
606230,Steam Trading Cards,C
606230,Steam Workshop,C
606230,Steam Cloud,C
606280,Hack and Slash,T
606280,Action,T
606280,Female Protagonist,T
606280,Adventure,T
606280,Singleplayer,T
606280,Action-Adventure,T
606280,RPG,T
606280,Souls-like,T
606280,Open World,T
606280,Violent,T
606280,Third Person,T
606280,Story Rich,T
606280,Atmospheric,T
606280,Dark Fantasy,T
606280,Post-apocalyptic,T
606280,Gore,T
606280,Puzzle,T
606280,Fantasy,T
606280,Difficult,T
606280,Dark,T
606280,Single-player,C
606280,Steam Achievements,C
606280,Full controller support,C
606280,Steam Trading Cards,C
606280,Steam Cloud,C
606280,Remote Play on Phone,C
606280,Remote Play on Tablet,C
606280,Remote Play on TV,C
606280,Violence,R
606500,Supernatural,T
606500,RPG,T
606500,Difficult,T
606500,Indie,T
606500,Horror,T
606500,Adventure,T
606500,Action,T
606500,Investigation,T
606500,Gore,T
606500,Isometric,T
606500,Violent,T
606500,Singleplayer,T
606500,Shooter,T
606500,Atmospheric,T
606500,Early Access,T
606500,Survival Horror,T
606500,Single-player,C
606500,Steam Achievements,C
606800,Management,T
606800,Simulation,T
606800,Strategy,T
606800,Economy,T
606800,Indie,T
606800,Casual,T
606800,Sandbox,T
606800,Building,T
606800,Singleplayer,T
606800,Early Access,T
606800,Crafting,T
606800,Moddable,T
606800,Real-Time with Pause,T
606800,Isometric,T
606800,Family Friendly,T
606800,Resource Management,T
606800,Clicker,T
606800,Great Soundtrack,T
606800,Base Building,T
606800,Single-player,C
606800,Steam Achievements,C
606800,Steam Trading Cards,C
606800,Steam Workshop,C
606800,Steam Cloud,C
606880,RPG,T
606880,Open World,T
606880,Character Customization,T
606880,Singleplayer,T
606880,Choices Matter,T
606880,Story Rich,T
606880,Third Person,T
606880,Fantasy,T
606880,Adventure,T
606880,Sexual Content,T
606880,Action,T
606880,Mature,T
606880,Action RPG,T
606880,Action-Adventure,T
606880,Nudity,T
606880,Female Protagonist,T
606880,Atmospheric,T
606880,Magic,T
606880,Romance,T
606880,LGBTQ+,T
606880,Single-player,C
606880,Steam Achievements,C
606880,Full controller support,C
606880,Steam Cloud,C
606980,Action,T
606980,Adventure,T
606980,Tactical,T
606980,Shooter,T
606980,Stealth,T
606980,Action-Adventure,T
606980,Atmospheric,T
606980,Story Rich,T
606980,Singleplayer,T
606980,Third-Person Shooter,T
606980,Realistic,T
606980,Third Person,T
606980,Combat,T
606980,Post-apocalyptic,T
606980,Exploration,T
606980,Cinematic,T
606980,Mystery,T
606980,Linear,T
606980,Indie,T
606980,Nature,T
606980,Single-player,C
606980,Steam Achievements,C
606980,Full controller support,C
606980,Steam Trading Cards,C
606980,Captions available,C
607050,Strategy,T
607050,Indie,T
607050,Turn-Based Strategy,T
607050,Pixel Graphics,T
607050,Turn-Based,T
607050,Turn-Based Tactics,T
607050,Fantasy,T
607050,Multiplayer,T
607050,Tactical,T
607050,Great Soundtrack,T
607050,Tactical RPG,T
607050,2D,T
607050,Co-op,T
607050,Female Protagonist,T
607050,Local Multiplayer,T
607050,Local Co-Op,T
607050,Online Co-Op,T
607050,Anime,T
607050,Cute,T
607050,Turn-Based Combat,T
607050,Single-player,C
607050,Online PvP,C
607050,Shared/Split Screen PvP,C
607050,Online Co-op,C
607050,Shared/Split Screen Co-op,C
607050,Cross-Platform Multiplayer,C
607050,Steam Achievements,C
607050,Full controller support,C
607050,Steam Trading Cards,C
607050,Steam Cloud,C
607050,Steam Turn Notifications,C
607050,Includes level editor,C
607050,Remote Play on TV,C
607050,Remote Play Together,C
607050,Violence,R
607080,Story Rich,T
607080,3D Platformer,T
607080,Comedy,T
607080,Psychological,T
607080,Singleplayer,T
607080,Adventure,T
607080,Platformer,T
607080,Action,T
607080,Funny,T
607080,Cartoony,T
607080,Psychedelic,T
607080,Colorful,T
607080,Sequel,T
607080,Surreal,T
607080,Third Person,T
607080,Action-Adventure,T
607080,Cult Classic,T
607080,Great Soundtrack,T
607080,Controller,T
607080,Arcade,T
607080,Single-player,C
607080,Steam Achievements,C
607080,Full controller support,C
607080,Steam Cloud,C
607080,Remote Play Together,C
607080,Violence,R
607080,Fear,R
607120,Simulation,T
607120,Strategy,T
607120,Classic,T
607120,Single-player,C
607380,Utilities,T
607380,Software,T
607380,Design & Illustration,T
607380,Education,T
607380,Photo Editing,T
607820,RPG,T
607820,Indie,T
607820,Dungeon Crawler,T
607820,Grid-Based Movement,T
607820,Anime,T
607820,First-Person,T
607820,Party-Based RPG,T
607820,Single-player,C
607820,Steam Achievements,C
607820,Full controller support,C
607820,Steam Cloud,C
607820,Remote Play on TV,C
607820,Mild Swearing,R
607820,Sexual Innuendo,R
607890,Anime,T
607890,RPG,T
607890,Action,T
607890,JRPG,T
607890,Multiplayer,T
607890,Adventure,T
607890,MMORPG,T
607890,Open World,T
607890,Character Customization,T
607890,Casual,T
607890,Sexual Content,T
607890,Singleplayer,T
607890,Nudity,T
607890,Co-op,T
607890,Hack and Slash,T
607890,Massively Multiplayer,T
607890,Visual Novel,T
607890,Dating Sim,T
607890,Mature,T
607890,Memes,T
607890,Single-player,C
607890,Online PvP,C
607890,Online Co-op,C
607890,Steam Achievements,C
607890,Partial Controller Support,C
607890,Steam Cloud,C
607890,Bad Language,R
607890,Sex,R
607890,Violence,R
609110,Action,T
609110,Indie,T
609110,Retro,T
609110,Side Scroller,T
609110,2D,T
609110,Pixel Graphics,T
609110,Shoot 'Em Up,T
609110,Arcade,T
609110,Shooter,T
609110,Local Co-Op,T
609110,Difficult,T
609110,Platformer,T
609110,Female Protagonist,T
609110,Singleplayer,T
609110,Post-apocalyptic,T
609110,Robots,T
609110,Co-op Campaign,T
609110,Great Soundtrack,T
609110,Fast-Paced,T
609110,Time Attack,T
609110,Single-player,C
609110,Shared/Split Screen PvP,C
609110,Shared/Split Screen Co-op,C
609110,Steam Achievements,C
609110,Full controller support,C
609110,Steam Cloud,C
609110,Steam Leaderboards,C
609110,Remote Play on TV,C
609110,Remote Play Together,C
609150,RPG,T
609150,Action,T
609150,JRPG,T
609150,Anime,T
609150,Sci-fi,T
609150,Singleplayer,T
609150,Great Soundtrack,T
609150,Story Rich,T
609150,Open World,T
609150,Space,T
609150,Adventure,T
609150,Single-player,C
609150,Steam Achievements,C
609150,Full controller support,C
609150,Steam Trading Cards,C
609150,Steam Cloud,C
609150,Bad language,R
609150,Violence,R
609320,Atmospheric,T
609320,Adventure,T
609320,Indie,T
609320,Post-apocalyptic,T
609320,Great Soundtrack,T
609320,Exploration,T
609320,Singleplayer,T
609320,Puzzle,T
609320,Action,T
609320,Story Rich,T
609320,2.5D,T
609320,Short,T
609320,Driving,T
609320,Survival,T
609320,Puzzle Platformer,T
609320,Platformer,T
609320,Casual,T
609320,Action-Adventure,T
609320,Steampunk,T
609320,Nature,T
609320,Single-player,C
609320,Steam Achievements,C
609320,Full controller support,C
609320,Steam Trading Cards,C
609320,Steam Cloud,C
609320,Remote Play on TV,C
609320,Fear,R
609490,Minimalist,T
609490,Adventure,T
609490,Indie,T
609490,Pixel Graphics,T
609490,Puzzle,T
609490,Great Soundtrack,T
609490,Singleplayer,T
609490,2D,T
609490,Retro,T
609490,Funny,T
609490,RPG,T
609490,Short,T
609490,Action,T
609490,Cute,T
609490,Fast-Paced,T
609490,Exploration,T
609490,Top-Down,T
609490,Metroidvania,T
609490,Action-Adventure,T
609490,Single-player,C
609490,Steam Achievements,C
609490,Full controller support,C
609490,Steam Trading Cards,C
609490,Steam Cloud,C
609490,Remote Play on TV,C
609920,Racing,T
609920,Indie,T
609920,Arcade,T
609920,Multiplayer,T
609920,Split Screen,T
609920,Singleplayer,T
609920,Local Multiplayer,T
609920,Action,T
609920,Old School,T
609920,Online Co-Op,T
609920,Local Co-Op,T
609920,Retro,T
609920,Driving,T
609920,Pixel Graphics,T
609920,Stylized,T
609920,Abstract,T
609920,1990's,T
609920,PvP,T
609920,Score Attack,T
609920,Vehicular Combat,T
609920,Single-player,C
609920,Online PvP,C
609920,Shared/Split Screen PvP,C
609920,Online Co-op,C
609920,Shared/Split Screen Co-op,C
609920,Steam Achievements,C
609920,Full controller support,C
609920,Remote Play Together,C
609920,Mild Violence,R
609970,Strategy,T
609970,Adventure,T
609970,RPG,T
609970,Indie,T
609970,Single-player,C
609970,Downloadable Content,C
609970,Steam Achievements,C
609970,Steam Trading Cards,C
609970,Steam Cloud,C
609970,Stats,C
609970,Steam Leaderboards,C
610180,Casual,T
610180,Trivia,T
610180,Local Multiplayer,T
610180,Indie,T
610180,Strategy,T
610180,Funny,T
610180,Multiplayer,T
610180,Party Game,T
610180,Board Game,T
610180,Party,T
610180,Comedy,T
610180,Co-op,T
610180,Family Friendly,T
610180,Local Co-Op,T
610180,Shared/Split Screen PvP,C
610180,Shared/Split Screen Co-op,C
610180,Steam Achievements,C
610180,Full controller support,C
610180,Steam Trading Cards,C
610180,Steam Cloud,C
610180,Remote Play on Phone,C
610180,Remote Play on Tablet,C
610180,Remote Play on TV,C
610180,Remote Play Together,C
610370,Strategy,T
610370,Real Time Tactics,T
610370,Stealth,T
610370,Western,T
610370,Tactical,T
610370,Isometric,T
610370,Singleplayer,T
610370,Assassin,T
610370,Difficult,T
610370,Action,T
610370,Atmospheric,T
610370,Historical,T
610370,Third Person,T
610370,Violent,T
610370,Indie,T
610370,Survival,T
610370,Ninja,T
610370,Adventure,T
610370,Great Soundtrack,T
610370,Multiplayer,T
610370,Single-player,C
610370,Steam Achievements,C
610370,Full controller support,C
610370,Steam Trading Cards,C
610370,Steam Cloud,C
610370,Remote Play on TV,C
610370,Violence,R
610370,Bad Language,R
610410,Shoot 'Em Up,T
610410,Colorful,T
610410,Great Soundtrack,T
610410,Bullet Hell,T
610410,Futuristic,T
610410,Score Attack,T
610410,Female Protagonist,T
610410,Fast-Paced,T
610410,Arcade,T
610410,Shooter,T
610410,Sci-fi,T
610410,Difficult,T
610410,Space,T
610410,Top-Down Shooter,T
610410,Single-player,C
610410,Steam Achievements,C
610410,Full controller support,C
610410,Steam Trading Cards,C
610410,Steam Cloud,C
610410,Steam Leaderboards,C
610410,Remote Play on TV,C
610860,Action,T
610860,Adventure,T
610860,Strategy,T
610860,Mechs,T
610860,FPS,T
610860,First-Person,T
610860,Shooter,T
610860,Sci-fi,T
610860,Anime,T
610860,Classic,T
610860,Gore,T
610860,Single-player,C
610860,Online PvP,C
610860,Shared/Split Screen PvP,C
610860,Remote Play Together,C
611040,Casual,T
611040,Simulation,T
611040,Indie,T
611040,Strategy,T
611040,Management,T
611040,Singleplayer,T
611040,Single-player,C
611040,Steam Achievements,C
611040,Steam Trading Cards,C
611040,Steam Cloud,C
611160,VR,T
611160,RPG,T
611160,Adventure,T
611160,Action,T
611160,Hack and Slash,T
611160,Early Access,T
611160,Co-op,T
611160,Action-Adventure,T
611160,Action RPG,T
611160,Co-op Campaign,T
611160,Nudity,T
611160,Multiplayer,T
611160,Story Rich,T
611160,Fantasy,T
611160,Single-player,C
611160,Online Co-op,C
611160,Steam Achievements,C
611160,Steam Trading Cards,C
611160,Steam Cloud,C
611370,Adventure,T
611370,RPG,T
611370,Single-player,C
611370,Downloadable Content,C
611370,Steam Achievements,C
611370,Steam Trading Cards,C
611370,Steam Cloud,C
611370,Bad Language,R
611370,Violence,R
611400,Strategy,T
611400,Simulation,T
611400,Single-player,C
611400,Downloadable Content,C
611400,Steam Achievements,C
611400,Steam Trading Cards,C
611400,Steam Workshop,C
611400,Steam Cloud,C
611620,Adventure,T
611620,Indie,T
611620,Gore,T
611620,Action,T
611620,Horror,T
611620,Psychological Horror,T
611620,VR,T
611620,Single-player,C
611620,Steam Achievements,C
611620,Steam Trading Cards,C
611620,Partial Controller Support,C
611620,Steam Cloud,C
611660,VR,T
611660,Open World,T
611660,Post-apocalyptic,T
611660,RPG,T
611660,Singleplayer,T
611660,Shooter,T
611660,Survival,T
611660,FPS,T
611660,Action,T
611660,First-Person,T
611660,Adventure,T
611660,Violent,T
611660,Atmospheric,T
611660,Base Building,T
611660,Gore,T
611660,Character Customization,T
611660,Great Soundtrack,T
